20-04-03,6797.396592,7003.220784,6673.335758,6733.387391
20-04-04,6738.38302,6878.953518,6696.484668,6867.527316
20-04-05,6862.537826,6883.414143,6715.9293,6791.129441
20-04-06,6788.049803,7271.781153,6782.889745,7271.781153
20-04-07,7273.644211,7427.93934,7136.714186,7176.4145
20-04-08,7179.283418,7356.223864,7153.305674,7334.098453
20-04-09,7337.966183,7341.448314,7179.094341,7302.089511
20-04-10,7303.815198,7303.815198,6802.474966,6865.493372
20-04-11,6867.440452,6926.069634,6789.920702,6859.082963
20-04-12,6858.068025,7119.947062,6811.0779,6971.091591
20-04-13,6965.616638,6965.616638,6668.259764,6845.037697
20-04-14,6843.281777,6958.557224,6793.821209,6842.427861
20-04-15,6845.561717,6928.66437,6633.402692,6642.109893
20-04-16,6640.453889,7134.450528,6555.504275,7116.804218
20-04-17,7116.552609,7167.182988,7050.33183,7096.184659
20-04-18,7092.291523,7269.956531,7089.247168,7257.664858
20-04-19,7260.922579,7280.521782,7167.054562,7189.424824
20-04-20,7186.873741,7240.290597,6835.503145,6881.958693
20-04-21,6879.78435,6934.551871,6834.442325,6880.323474
20-04-22,6879.4403,7145.865745,6867.781689,7117.207479
20-04-23,7121.306059,7491.78493,7081.594628,7429.724649
20-04-24,7434.181556,7574.196026,7434.181556,7550.901027
20-04-25,7550.483012,7641.363977,7521.672419,7569.936034
20-04-26,7570.138938,7700.594295,7561.407853,7679.867204
20-04-27,7679.418951,7795.600835,7679.418951,7795.600835
20-04-28,7796.970441,7814.527141,7730.806542,7807.058451
20-04-29,7806.712564,8871.753727,7786.049296,8801.037767
20-04-30,8797.67005,9440.650673,8533.255933,8658.55418
20-05-01,8672.781914,9048.023833,8667.763217,8864.766808
20-05-02,8869.057619,9007.187803,8811.36633,8988.596207
20-05-03,8983.614149,9167.781344,8830.971255,8897.46851
20-05-04,8895.744874,8956.906519,8645.024126,8912.654605
20-05-05,8912.83216,9062.414564,8856.827155,9003.070178
20-05-06,9007.441256,9411.46787,8966.70599,9268.762081
20-05-07,9261.895058,9992.663921,9138.322572,9951.518745
20-05-08,9936.162482,9996.743353,9767.17307,9842.666368
20-05-09,9840.906384,9913.862993,9580.644492,9593.896734
20-05-10,9591.169231,9595.580629,8395.107451,8756.431142
20-05-11,8755.535639,9033.471176,8374.322975,8601.796202
20-05-12,8610.386212,8949.897979,8569.643988,8804.477811
20-05-13,8805.387813,9317.878554,8805.387813,9269.987706
20-05-14,9271.328638,9793.268209,9255.034846,9733.721471
20-05-15,9734.290775,9755.828498,9261.398,9328.197226
